"code","station","date","latitude","longitude","air_temp","wd","ws"
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 06:00:00,22.577094,120.350006,27.5,235,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 07:00:00,22.577094,120.350006,28,260,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 08:00:00,22.577094,120.350006,26.5,285,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 09:00:00,22.577094,120.350006,26,295,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 10:00:00,22.577094,120.350006,25,275,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 11:00:00,22.577094,120.350006,25,325,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 12:00:00,22.577094,120.350006,25,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 13:00:00,22.577094,120.350006,25.5,250,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 14:00:00,22.577094,120.350006,25,250,1.25
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 15:00:00,22.577094,120.350006,25,70,1.25
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 16:00:00,22.577094,120.350006,25,50,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 17:00:00,22.577094,120.350006,24,20,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 18:00:00,22.577094,120.350006,24,10,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 19:00:00,22.577094,120.350006,24,20,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 20:00:00,22.577094,120.350006,23,50,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 21:00:00,22.577094,120.350006,23,70,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 22:00:00,22.577094,120.350006,23.25,130,1.125
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-20 23:00:00,22.577094,120.350006,24.5,355,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21,22.577094,120.350006,26,180,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 01:00:00,22.577094,120.350006,27.5,185,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 02:00:00,22.577094,120.350006,29,320,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 03:00:00,22.577094,120.350006,29.6666666666667,276.666666666667,4.76666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 04:00:00,22.577094,120.350006,30,305,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 05:00:00,22.577094,120.350006,30,285,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 06:00:00,22.577094,120.350006,29,265,5.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 07:00:00,22.577094,120.350006,28.6666666666667,283.333333333333,4.76666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 08:00:00,22.577094,120.350006,28,290,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 09:00:00,22.577094,120.350006,26.5,305,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 10:00:00,22.577094,120.350006,25,330,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 11:00:00,22.577094,120.350006,25,320,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 12:00:00,22.577094,120.350006,26,320,1.55
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 13:00:00,22.577094,120.350006,25,325,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 14:00:00,22.577094,120.350006,24.5,180,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 15:00:00,22.577094,120.350006,25,NA,0.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 16:00:00,22.577094,120.350006,25,310,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 17:00:00,22.577094,120.350006,24,340,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 18:00:00,22.577094,120.350006,23,350,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 19:00:00,22.577094,120.350006,23,360,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 20:00:00,22.577094,120.350006,23,40,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 21:00:00,22.577094,120.350006,23,330,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 22:00:00,22.577094,120.350006,22.5,15,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-21 23:00:00,22.577094,120.350006,23,56.6666666666667,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22,22.577094,120.350006,25,250,1.25
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 01:00:00,22.577094,120.350006,26.5,275,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 02:00:00,22.577094,120.350006,26,270,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 03:00:00,22.577094,120.350006,27,265,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 04:00:00,22.577094,120.350006,27.5,270,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 05:00:00,22.577094,120.350006,27,280,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 06:00:00,22.577094,120.350006,27.5,280,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 07:00:00,22.577094,120.350006,27.5,285,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 08:00:00,22.577094,120.350006,27,290,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 09:00:00,22.577094,120.350006,26,285,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 10:00:00,22.577094,120.350006,25,290,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 11:00:00,22.577094,120.350006,24.5,325,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 12:00:00,22.577094,120.350006,24,355,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 13:00:00,22.577094,120.350006,23,356.666666666667,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 14:00:00,22.577094,120.350006,22.6666666666667,240,4.93333333333333
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 15:00:00,22.577094,120.350006,22,130,3.93333333333333
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 16:00:00,22.577094,120.350006,22,20,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 17:00:00,22.577094,120.350006,22,10,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 18:00:00,22.577094,120.350006,22,10,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 19:00:00,22.577094,120.350006,23,10,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 20:00:00,22.577094,120.350006,22,10,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 21:00:00,22.577094,120.350006,21,360,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 22:00:00,22.577094,120.350006,21,355,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-22 23:00:00,22.577094,120.350006,22.6666666666667,230,4.46666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23,22.577094,120.350006,24.5,350,6.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 01:00:00,22.577094,120.350006,27.5,345,5.4
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 02:00:00,22.577094,120.350006,29.5,330,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 03:00:00,22.577094,120.350006,30.5,340,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 04:00:00,22.577094,120.350006,31,335,5.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 05:00:00,22.577094,120.350006,32.5,345,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 06:00:00,22.577094,120.350006,31.5,320,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 07:00:00,22.577094,120.350006,32,320,3.76666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 08:00:00,22.577094,120.350006,29.5,255,4.9
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 09:00:00,22.577094,120.350006,26,252.5,5.4
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 10:00:00,22.577094,120.350006,25,260,4.26666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 11:00:00,22.577094,120.350006,25,245,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 12:00:00,22.577094,120.350006,25,260,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 13:00:00,22.577094,120.350006,25,240,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 14:00:00,22.577094,120.350006,24.5,255,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 15:00:00,22.577094,120.350006,24,250,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 16:00:00,22.577094,120.350006,24,290,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 17:00:00,22.577094,120.350006,23,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 18:00:00,22.577094,120.350006,23,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 19:00:00,22.577094,120.350006,23,290,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 20:00:00,22.577094,120.350006,23,60,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 21:00:00,22.577094,120.350006,23,195,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 22:00:00,22.577094,120.350006,23,20,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-23 23:00:00,22.577094,120.350006,23.5,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24,22.577094,120.350006,26,NA,0.833333333333333
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 01:00:00,22.577094,120.350006,26,215,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 02:00:00,22.577094,120.350006,26.5,235,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 03:00:00,22.577094,120.350006,27,246.666666666667,4.76666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 04:00:00,22.577094,120.350006,27.75,250,5.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 05:00:00,22.577094,120.350006,26.6666666666667,263.333333333333,6.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 06:00:00,22.577094,120.350006,27,270,6.45
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 07:00:00,22.577094,120.350006,27,265,5.95
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 08:00:00,22.577094,120.350006,25.6666666666667,263.333333333333,5.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 09:00:00,22.577094,120.350006,25.5,260,4.4
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 10:00:00,22.577094,120.350006,25,220,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 11:00:00,22.577094,120.350006,25,205,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 12:00:00,22.577094,120.350006,25,210,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 13:00:00,22.577094,120.350006,25,200,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 14:00:00,22.577094,120.350006,24.25,245,2.075
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 15:00:00,22.577094,120.350006,24,270,0.75
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 16:00:00,22.577094,120.350006,24,50,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 17:00:00,22.577094,120.350006,24,30,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 18:00:00,22.577094,120.350006,24,20,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 19:00:00,22.577094,120.350006,23,20,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 20:00:00,22.577094,120.350006,23,20,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 21:00:00,22.577094,120.350006,23,360,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 22:00:00,22.577094,120.350006,23,180,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-24 23:00:00,22.577094,120.350006,23.5,185,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25,22.577094,120.350006,25.5,355,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 01:00:00,22.577094,120.350006,27.5,345,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 02:00:00,22.577094,120.350006,28.6666666666667,315,2.4
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 03:00:00,22.577094,120.350006,29,275,6.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 04:00:00,22.577094,120.350006,28.5,305,6.7
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 05:00:00,22.577094,120.350006,28.5,300,6.45
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 06:00:00,22.577094,120.350006,28,305,6.7
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 07:00:00,22.577094,120.350006,28,320,5.95
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 08:00:00,22.577094,120.350006,27,300,5.15
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 09:00:00,22.577094,120.350006,25.5,305,5.15
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 10:00:00,22.577094,120.350006,25,340,5.3
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 11:00:00,22.577094,120.350006,22.5,355,6.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 12:00:00,22.577094,120.350006,21,360,6.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 13:00:00,22.577094,120.350006,21,195,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 14:00:00,22.577094,120.350006,20.5,350,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 15:00:00,22.577094,120.350006,19.5,345,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 16:00:00,22.577094,120.350006,19,350,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 17:00:00,22.577094,120.350006,19,10,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 18:00:00,22.577094,120.350006,20,340,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 19:00:00,22.577094,120.350006,19,340,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 20:00:00,22.577094,120.350006,18,10,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 21:00:00,22.577094,120.350006,18,360,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 22:00:00,22.577094,120.350006,19,10,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-25 23:00:00,22.577094,120.350006,19,45,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26,22.577094,120.350006,19,185,2.05
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 01:00:00,22.577094,120.350006,19,340,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 02:00:00,22.577094,120.350006,19,345,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 03:00:00,22.577094,120.350006,18.25,342.5,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 04:00:00,22.577094,120.350006,18.5,355,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 05:00:00,22.577094,120.350006,18,15,4.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 06:00:00,22.577094,120.350006,18,185,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 07:00:00,22.577094,120.350006,18,15,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 08:00:00,22.577094,120.350006,17.5,17.5,1.95
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 09:00:00,22.577094,120.350006,18,30,1.25
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 10:00:00,22.577094,120.350006,19,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 11:00:00,22.577094,120.350006,19,340,1.05
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 12:00:00,22.577094,120.350006,18,336.666666666667,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 13:00:00,22.577094,120.350006,18.3333333333333,136.666666666667,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 14:00:00,22.577094,120.350006,18.5,30,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 15:00:00,22.577094,120.350006,18.5,50,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 16:00:00,22.577094,120.350006,18,70,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 17:00:00,22.577094,120.350006,18,100,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 18:00:00,22.577094,120.350006,19,70,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 19:00:00,22.577094,120.350006,19,60,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 20:00:00,22.577094,120.350006,19,60,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 21:00:00,22.577094,120.350006,19,NA,0
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 22:00:00,22.577094,120.350006,19,50,0.75
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-26 23:00:00,22.577094,120.350006,20.5,60,1.25
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27,22.577094,120.350006,22.5,80,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 01:00:00,22.577094,120.350006,25,250,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 02:00:00,22.577094,120.350006,25,250,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 03:00:00,22.577094,120.350006,25.5,245,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 04:00:00,22.577094,120.350006,25,255,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 05:00:00,22.577094,120.350006,26,266.666666666667,5.13333333333333
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 06:00:00,22.577094,120.350006,26.5,250,5.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 07:00:00,22.577094,120.350006,25.3333333333333,243.333333333333,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 08:00:00,22.577094,120.350006,24,250,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 09:00:00,22.577094,120.350006,24,255,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 10:00:00,22.577094,120.350006,23,255,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 11:00:00,22.577094,120.350006,23,280,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 12:00:00,22.577094,120.350006,23,315,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 13:00:00,22.577094,120.350006,23,320,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 14:00:00,22.577094,120.350006,23,325,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 15:00:00,22.577094,120.350006,22.5,190,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 16:00:00,22.577094,120.350006,22,60,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 17:00:00,22.577094,120.350006,21,70,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 18:00:00,22.577094,120.350006,21,50,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 19:00:00,22.577094,120.350006,21,30,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 20:00:00,22.577094,120.350006,19,80,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 21:00:00,22.577094,120.350006,19,70,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 22:00:00,22.577094,120.350006,18,80,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-27 23:00:00,22.577094,120.350006,20.5,65,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28,22.577094,120.350006,22.5,65,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 01:00:00,22.577094,120.350006,24,35,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 02:00:00,22.577094,120.350006,26,70,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 03:00:00,22.577094,120.350006,25.5,250,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 04:00:00,22.577094,120.350006,26,245,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 05:00:00,22.577094,120.350006,25.5,250,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 06:00:00,22.577094,120.350006,25.3333333333333,266.666666666667,5.3
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 07:00:00,22.577094,120.350006,26,283.333333333333,4.93333333333333
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 08:00:00,22.577094,120.350006,25,295,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 09:00:00,22.577094,120.350006,24,320,5.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 10:00:00,22.577094,120.350006,23.5,325,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 11:00:00,22.577094,120.350006,23,330,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 12:00:00,22.577094,120.350006,23,350,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 13:00:00,22.577094,120.350006,23,330,2.05
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 14:00:00,22.577094,120.350006,23,175,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 15:00:00,22.577094,120.350006,23,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 16:00:00,22.577094,120.350006,23,10,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 17:00:00,22.577094,120.350006,23,340,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 18:00:00,22.577094,120.350006,22,40,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 19:00:00,22.577094,120.350006,22,30,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 20:00:00,22.577094,120.350006,22,50,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 21:00:00,22.577094,120.350006,21,80,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 22:00:00,22.577094,120.350006,21.3333333333333,50,1.16666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-28 23:00:00,22.577094,120.350006,21.25,67.5,1.95
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29,22.577094,120.350006,21.25,55,2.325
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 01:00:00,22.577094,120.350006,22.5,15,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 02:00:00,22.577094,120.350006,24,355,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 03:00:00,22.577094,120.350006,26,180,2.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 04:00:00,22.577094,120.350006,28,315,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 05:00:00,22.577094,120.350006,29,330,2.05
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 06:00:00,22.577094,120.350006,29,260,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 07:00:00,22.577094,120.350006,28,250,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 08:00:00,22.577094,120.350006,27,260,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 09:00:00,22.577094,120.350006,26.5,255,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 10:00:00,22.577094,120.350006,25,260,2.05
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 11:00:00,22.577094,120.350006,25,275,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 12:00:00,22.577094,120.350006,24.5,295,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 13:00:00,22.577094,120.350006,25,335,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 14:00:00,22.577094,120.350006,24,290,0.75
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 15:00:00,22.577094,120.350006,23,205,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 16:00:00,22.577094,120.350006,23,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 17:00:00,22.577094,120.350006,21,80,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 18:00:00,22.577094,120.350006,21,50,1.5
